,op_num,cus_num,pause_prob,fix_lam,fix_rls,total_ptcls,multi_run,eps,bf_time,avg_qsz,avg_qpc,avg_wt,job_scale,mean_ot
21,43.25,1.0,1.0,50.0,8.0,15046.1,20.0,0.2,720.0,50.524494676747416,0.017332588225299286,0.41510512278466266,50.0,16.301200686106345
22,42.89,1.0,0.0,50.0,8.0,14977.8,20.0,0.19,720.0,34.933150748341305,0.011983928215554478,0.5461555724399544,50.0,16.301200686106345
23,42.89,1.0,1.0,50.0,8.0,14999.15,20.0,0.19,720.0,51.18949236228977,0.017560717791523076,0.6254897258902794,50.0,16.301200686106345
24,42.53,1.0,0.0,50.0,8.0,14965.65,20.0,0.18,720.0,35.177873784909735,0.012067881229814661,0.5892728830293775,50.0,16.301200686106345
25,42.53,1.0,1.0,50.0,8.0,14993.0,20.0,0.18,720.0,51.10954328035797,0.0175332910052686,0.6733553011955965,50.0,16.301200686106345
26,42.17,1.0,0.0,50.0,8.0,15088.7,20.0,0.17,720.0,35.87886128683846,0.012308357216754188,0.8373226184779924,50.0,16.301200686106345
27,42.17,1.0,1.0,50.0,8.0,15012.15,20.0,0.17,720.0,51.3850254590341,0.017627796040835024,0.7135695036389321,50.0,16.301200686106345
28,41.81,1.0,0.0,50.0,8.0,14956.5,20.0,0.16,720.0,35.66320012343774,0.012234373970304541,0.8488489013178286,50.0,16.301200686106345
29,41.81,1.0,1.0,50.0,8.0,14978.3,20.0,0.16,720.0,51.42693257213393,0.017642172408965328,0.8589151096565827,50.0,16.301200686106345
30,41.45,1.0,0.0,50.0,8.0,15001.1,20.0,0.15,720.0,36.49115877179448,0.012518407811936357,1.1943477460233305,50.0,16.301200686106345
31,41.45,1.0,1.0,50.0,8.0,15030.8,20.0,0.15,720.0,52.21681839222342,0.017913145246045772,1.1012177437400366,50.0,16.301200686106345
32,41.09,1.0,0.0,50.0,8.0,14985.35,20.0,0.14,720.0,36.533204752353036,0.012532831818989034,1.2398270703188872,50.0,16.301200686106345
33,41.09,1.0,1.0,50.0,8.0,14989.55,20.0,0.14,720.0,52.20526924857275,0.01790918327566818,1.230779485851688,50.0,16.301200686106345
34,40.73,1.0,0.0,50.0,8.0,15001.0,20.0,0.13,720.0,37.04223885202901,0.012707457582171186,1.478300379794504,50.0,16.301200686106345
35,40.73,1.0,1.0,50.0,8.0,14984.75,20.0,0.13,720.0,53.329069588026535,0.018294706548208074,1.665536951355302,50.0,16.301200686106345
36,40.37,1.0,0.0,50.0,8.0,15060.6,20.0,0.12,720.0,37.906441907113106,0.01300392518254309,1.8666792771694152,50.0,16.301200686106345
37,40.37,1.0,1.0,50.0,8.0,15008.15,20.0,0.12,720.0,53.64331121740472,0.01840250813633095,1.8317851608788829,50.0,16.301200686106345
38,40.01,1.0,0.0,50.0,8.0,14989.65,20.0,0.11,720.0,37.946474309520134,0.013017658425221316,1.9114377274231427,50.0,16.301200686106345
39,40.01,1.0,1.0,50.0,8.0,14958.8,20.0,0.11,720.0,54.197253510260765,0.018592539797688084,2.21138733697259,50.0,16.301200686106345
40,39.65,1.0,0.0,50.0,8.0,14987.8,20.0,0.1,720.0,38.912420922697116,0.0133490294760539,2.377137640271478,50.0,16.301200686106345
41,39.65,1.0,1.0,50.0,8.0,14976.4,20.0,0.1,720.0,54.36979632772721,0.018651731158740036,2.3087791751715177,50.0,16.301200686106345
42,39.29,1.0,0.0,50.0,8.0,14942.4,20.0,0.09,720.0,38.92727974078075,0.013354126840748113,2.448706238238567,50.0,16.301200686106345
43,39.29,1.0,1.0,50.0,8.0,14963.55,20.0,0.09,720.0,55.92938589723808,0.019186753309515636,3.005451984951467,50.0,16.301200686106345
