,op_num,cus_num,pause_prob,fix_lam,fix_rls,total_ptcls,multi_run,eps,bf_time,avg_qsz,avg_qpc,avg_wt,job_scale,mean_ot
51,8.86,1.0,0.0,5.0,17.0,1473.85,20.0,0.23,720.0,9.258077457182534,0.0031760128498053287,11.475411839031329,5.0,33.59451114922813
52,8.86,1.0,0.5,5.0,17.0,1495.85,20.0,0.23,720.0,11.37245795401944,0.003901357788685914,12.796966195792406,5.0,33.59451114922813
53,8.86,1.0,1.0,5.0,17.0,1495.45,20.0,0.23,720.0,12.692138558864373,0.004354078407843696,10.93643806003426,5.0,33.59451114922813
54,8.79,1.0,0.0,5.0,17.0,1482.15,20.0,0.22,720.0,8.85361826878568,0.003037261841778964,9.791559339294368,5.0,33.59451114922813
55,8.79,1.0,0.5,5.0,17.0,1493.95,20.0,0.22,720.0,11.008285758370622,0.0037764273613621344,11.247792630242177,5.0,33.59451114922813
56,8.79,1.0,1.0,5.0,17.0,1497.0,20.0,0.22,720.0,13.008733220182071,0.004462687211040162,12.3264165912108,5.0,33.59451114922813
57,8.72,1.0,0.0,5.0,17.0,1505.15,20.0,0.21,720.0,9.1578074371239,0.0031416149012431904,10.609530848859816,5.0,33.59451114922813
58,8.72,1.0,0.5,5.0,17.0,1503.45,20.0,0.21,720.0,11.761880882579849,0.004034950560061697,14.392405283199697,5.0,33.59451114922813
59,8.72,1.0,1.0,5.0,17.0,1507.0,20.0,0.21,720.0,13.558077457182533,0.004651141494745294,14.771638844920878,5.0,33.59451114922813
60,8.65,1.0,0.0,5.0,17.0,1495.75,20.0,0.2,720.0,9.604520907267396,0.0032948613747057964,12.851276159143339,5.0,33.59451114922813
61,8.65,1.0,0.5,5.0,17.0,1500.95,20.0,0.2,720.0,11.593951550686622,0.0039773418698753425,13.940657870836503,5.0,33.59451114922813
62,8.65,1.0,1.0,5.0,17.0,1489.1,20.0,0.2,720.0,13.446080851720414,0.004612720703849198,14.705526976772513,5.0,33.59451114922813
63,8.58,1.0,0.0,5.0,17.0,1506.8,20.0,0.19,720.0,11.61811448850486,0.003985631042368734,21.720955678561058,5.0,33.59451114922813
64,8.58,1.0,0.5,5.0,17.0,1501.3,20.0,0.19,720.0,13.399660546212004,0.004596796070741683,21.70952855657392,5.0,33.59451114922813
65,8.58,1.0,1.0,5.0,17.0,1486.85,20.0,0.19,720.0,13.520050918068199,0.004638096369834716,15.090850080560042,5.0,33.59451114922813
66,8.5,1.0,0.0,5.0,17.0,1532.9,20.0,0.18,720.0,12.167736460422775,0.0041741806039186195,23.3739535735747,5.0,33.59451114922813
