,op_num,cus_num,pause_prob,fix_lam,fix_rls,total_ptcls,multi_run,eps,bf_time,avg_qsz,avg_qpc,avg_wt,job_scale,mean_ot
0,9.37,1.0,0.0,10.0,8.0,2982.25,20.0,0.3,720.0,8.132981021447309,0.002790044947323262,3.3565934885378823,10.0,16.301200686106345
1,9.37,1.0,1.0,10.0,8.0,3004.35,20.0,0.3,720.0,11.34508563493288,0.0038919676277642816,3.2454385541978867,10.0,16.301200686106345
2,9.3,1.0,0.0,10.0,8.0,3009.8,20.0,0.29,720.0,8.691174201512112,0.0029815348890264537,4.389359561676693,10.0,16.301200686106345
3,9.3,1.0,1.0,10.0,8.0,2984.45,20.0,0.29,720.0,11.2628838142262,0.0038637680323245966,3.4017792178481776,10.0,16.301200686106345
4,9.23,1.0,0.0,10.0,8.0,3013.7,20.0,0.28,720.0,8.442856040734455,0.002896348555998098,4.09278557460092,10.0,16.301200686106345
5,9.23,1.0,1.0,10.0,8.0,3011.3,20.0,0.28,720.0,11.784516278352106,0.004042715704408955,4.139720497586216,10.0,16.301200686106345
6,9.16,1.0,0.0,10.0,8.0,3016.5,20.0,0.27,720.0,8.905701280666564,0.0030551290842766943,4.90618811284478,10.0,16.301200686106345
7,9.16,1.0,1.0,10.0,8.0,2998.6,20.0,0.27,720.0,12.36985033173893,0.004243516408829822,5.67960006572977,10.0,16.301200686106345
8,9.08,1.0,0.0,10.0,8.0,2995.95,20.0,0.26,720.0,8.835665792316,0.0030311031877584904,4.922625987413637,10.0,16.301200686106345
9,9.08,1.0,1.0,10.0,8.0,2987.15,20.0,0.26,720.0,11.81186545286221,0.004052097925510192,4.500641685294947,10.0,16.301200686106345
10,9.01,1.0,0.0,10.0,8.0,3003.55,20.0,0.25,720.0,9.085966671809906,0.0031169696987341016,5.453031440342209,10.0,16.301200686106345
11,9.01,1.0,1.0,10.0,8.0,3014.65,20.0,0.25,720.0,12.304682919302575,0.00422116052120157,5.543020371475322,10.0,16.301200686106345
12,8.94,1.0,0.0,10.0,8.0,3010.15,20.0,0.24,720.0,9.261240549297948,0.0031770979585927783,5.891725434078374,10.0,16.301200686106345
13,8.94,1.0,1.0,10.0,8.0,3016.4,20.0,0.24,720.0,12.41674124363524,0.0042596024849520546,5.763700362057945,10.0,16.301200686106345
14,8.87,1.0,0.0,10.0,8.0,3001.1,20.0,0.23,720.0,9.628444684462274,0.00330306850238843,6.63565776587583,10.0,16.301200686106345
15,8.87,1.0,1.0,10.0,8.0,2997.1,20.0,0.23,720.0,12.117690171269865,0.004157012065615734,5.453351475848717,10.0,16.301200686106345
16,8.79,1.0,0.0,10.0,8.0,2992.25,20.0,0.22,720.0,9.322450239160624,0.0031980961369333185,6.21404497099077,10.0,16.301200686106345
17,8.79,1.0,1.0,10.0,8.0,3003.55,20.0,0.22,720.0,12.5778583551921,0.004314874221335197,6.272382760145281,10.0,16.301200686106345
18,8.72,1.0,0.0,10.0,8.0,2979.4,20.0,0.21,720.0,9.574571825335596,0.003284587247113412,6.787530319264784,10.0,16.301200686106345
19,8.72,1.0,1.0,10.0,8.0,2971.6,20.0,0.21,720.0,12.989083474772412,0.004455946303523983,7.444367904178181,10.0,16.301200686106345
20,8.65,1.0,0.0,10.0,8.0,2974.4,20.0,0.2,720.0,9.81385588643728,0.003366674403580542,7.476989585557947,10.0,16.301200686106345
21,8.65,1.0,1.0,10.0,8.0,2988.9,20.0,0.2,720.0,13.222727974078074,0.004536098790421295,8.055607460819635,10.0,16.301200686106345
22,8.58,1.0,0.0,10.0,8.0,3028.2,20.0,0.19,720.0,11.176446536028392,0.00383411544975245,10.173725492794443,10.0,16.301200686106345
23,8.58,1.0,1.0,10.0,8.0,3021.55,20.0,0.19,720.0,13.881615491436508,0.004762132244060552,9.271856475113536,10.0,16.301200686106345
24,8.51,1.0,0.0,10.0,8.0,2975.35,20.0,0.18,720.0,11.648163863601296,0.003995939575849501,11.715249245391615,10.0,16.301200686106345
25,8.51,1.0,1.0,10.0,8.0,2987.65,20.0,0.18,720.0,14.258054312606081,0.004891270776194196,10.539728248886865,10.0,16.301200686106345
26,8.43,1.0,0.0,10.0,8.0,2994.05,20.0,0.17,720.0,12.377819780898008,0.004246250353652833,13.298752575886217,10.0,16.301200686106345
27,8.43,1.0,1.0,10.0,8.0,2989.45,20.0,0.17,720.0,14.657251967288998,0.005028216798383876,11.469429483275714,10.0,16.301200686106345
28,8.36,1.0,0.0,10.0,8.0,2989.65,20.0,0.16,720.0,12.178274957568275,0.004177795868805584,13.059236124909154,10.0,16.301200686106345
29,8.36,1.0,1.0,10.0,8.0,2993.7,20.0,0.16,720.0,15.487293627526615,0.005312965223851326,13.306720225871246,10.0,16.301200686106345
30,8.29,1.0,0.0,10.0,8.0,2971.65,20.0,0.15,720.0,12.034523993210923,0.004128481644326217,12.934240934204155,10.0,16.301200686106345
31,8.29,1.0,1.0,10.0,8.0,3016.0,20.0,0.15,720.0,17.53305045517667,0.006014768595257863,17.675704456871355,10.0,16.301200686106345
32,8.22,1.0,0.0,10.0,8.0,2980.1,20.0,0.14,720.0,12.494476161086249,0.004286269695055317,13.87464688740057,10.0,16.301200686106345
33,8.22,1.0,1.0,10.0,8.0,3003.15,20.0,0.14,720.0,16.930774571825335,0.005808155942307148,16.6084342282633,10.0,16.301200686106345
34,8.15,1.0,0.0,10.0,8.0,2997.75,20.0,0.13,720.0,13.478529547909273,0.004623852332044348,15.859699645115958,10.0,16.301200686106345
